date,Worldwide,Afghanistan,Aland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada ,Cape Verde,Cayman Islands ,Central African Republic,Chad,Chile,China,"Hong Kong, SAR China","Macao, SAR China",Colombia,Comoros,Congo (Brazzaville) ,"Congo, (Kinshasa)",Cook Islands ,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Malvinas) ,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany ,Ghana,Gibraltar ,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man ,Israel ,Italy ,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (North),Korea (South),Kuwait,Kyrgyzstan,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macedonia, Republic of",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestinian Territory,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation ,Rwanda,Saint-Barthélemy,Saint Helena ,Saint Kitts and Nevis,Saint Lucia,Saint-Martin (French part),Saint Pierre and Miquelon ,Saint Vincent and Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen Islands ,Swaziland,Sweden,Switzerland,Syrian Arab Republic (Syria),"Taiwan, Republic of China ",Tajikistan,"Tanzania, United Republic of ",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands ,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic),Viet Nam,"Virgin Islands, US",Western Sahara ,Yemen,Zambia,Zimbabwe
2014-07-01,24,13,7,10,16,4,6,14,25,20,25,6,16,9,7,6,30,26,16,19,16,23,12,8,25,4,20,15,13,15,14,0.0,13,16,12,5,12,15,14,13,34,0,12,15,8,18,6,18,0,8,6,2,25,5,18,7,15,18,16,13,6,33,28,19,20,2,28,18,14,0,17,15,14,30,16,35,9,4,7,5,12,12,15,0,5,21,34,33,9,4,0,23,10,26,11,36,20,28,13,6,15,20,26,11,30,13,17,20,14,13,0,18,37,41,8,6,24,20,1,2,21,7,17,12,14,16,7,18,14,4,11,7,21,2,15,5,23,0,17,25.0,7,12,11,9,8,10,10,0,11,14,11,10,17,7,9,14,27,24,22,16,15,21,13,18,31,38,20,6,36,22,18,12,29,7,62,6,9,16,32,18,13,6,4,0,50,20,17,7,3,14,14,9,2,5,14,10,14,16,18,11,0,7,14,12,27,9,4,8,21,6,6,7,21,19,9,1,8,9,31,26,15,50,22,11,6,15,12,26,100,52,12,15
2014-08-01,24,15,4,7,18,3,26,18,29,24,23,5,16,9,8,6,31,29,16,17,18,14,13,9,23,6,20,11,11,15,20,0.0,10,15,12,6,11,14,14,25,23,2,16,15,9,19,8,14,2,7,7,0,26,7,18,6,14,21,16,13,7,34,26,23,16,2,5,17,17,0,13,12,14,25,20,24,12,7,7,5,12,8,16,10,4,18,35,29,13,5,1,19,12,25,11,35,21,24,14,8,14,22,29,10,26,13,14,23,13,12,0,0,43,42,7,7,21,22,2,2,22,7,17,8,15,17,7,17,13,6,12,6,20,3,11,5,21,3,20,16.0,8,13,37,12,5,9,9,0,11,15,10,10,17,5,9,12,23,22,22,10,13,19,12,16,26,43,18,6,44,27,25,12,28,8,51,7,8,19,8,40,8,2,1,0,45,22,15,8,2,13,15,10,2,8,14,18,14,17,19,12,0,9,14,12,24,9,4,8,19,2,6,8,24,20,12,2,5,7,26,26,15,46,22,9,6,15,11,13,0,56,11,15
2014-09-01,24,14,2,9,17,7,16,21,25,19,22,6,22,9,7,6,32,27,15,21,17,13,11,6,15,4,23,17,9,15,19,0.0,11,15,11,2,11,18,13,12,29,2,12,15,7,17,9,15,1,8,5,2,26,7,20,7,12,20,16,21,10,35,26,27,18,3,15,18,17,20,21,12,14,25,14,18,10,4,8,5,11,9,15,3,5,25,33,32,14,3,0,18,10,22,11,31,24,21,14,7,15,29,27,10,32,13,15,26,12,13,21,0,38,37,8,4,24,26,2,2,26,9,21,10,16,16,7,16,16,4,12,3,22,2,13,8,22,6,19,25.0,8,20,0,11,5,11,8,0,11,14,9,9,16,5,9,25,25,19,26,5,24,17,27,18,27,46,25,6,43,25,15,13,26,7,38,5,14,12,52,0,7,7,4,6,44,17,27,3,4,14,15,12,2,6,14,12,14,14,17,12,0,8,14,11,33,10,3,7,19,4,6,17,22,22,11,2,9,10,28,26,14,51,20,8,7,16,10,17,0,62,13,12
2014-10-01,23,12,2,10,18,10,12,18,11,13,20,6,24,9,7,6,34,31,14,21,16,13,12,10,11,7,20,11,8,14,14,0.0,13,16,8,3,12,16,14,16,36,0,23,14,10,20,13,14,1,8,5,0,29,4,15,11,17,20,18,22,3,33,27,24,18,2,8,20,18,0,10,13,13,24,9,20,11,7,8,5,15,8,13,16,8,20,36,32,6,5,1,16,13,24,12,35,21,22,12,7,14,28,28,9,38,13,19,25,10,12,9,0,40,36,7,4,22,23,2,3,30,7,14,8,15,12,9,16,13,4,10,15,19,2,13,4,23,3,17,29.0,8,11,14,14,6,11,6,0,11,13,14,9,18,3,8,35,26,21,23,0,17,21,15,17,26,39,18,6,42,25,17,13,25,8,51,6,10,15,32,16,9,6,3,2,42,21,16,9,4,14,14,10,2,5,13,12,13,17,23,8,0,7,14,11,26,10,4,8,17,5,7,15,27,19,10,2,9,9,27,26,15,52,18,9,2,15,10,28,0,63,16,13
2014-11-01,22,13,12,8,17,5,15,16,23,14,20,6,29,9,7,6,28,25,17,22,18,13,14,7,34,3,19,13,13,14,16,0.0,13,14,6,2,11,14,14,20,23,1,11,13,9,21,8,20,0,5,5,4,25,5,16,6,16,21,19,22,8,33,26,23,18,2,11,17,17,0,10,16,13,25,14,24,6,4,8,5,12,8,11,16,5,21,32,28,15,5,3,18,11,23,14,39,21,23,12,7,15,29,25,9,29,13,14,25,12,11,0,17,40,32,8,7,19,24,2,2,27,6,15,10,20,13,9,15,9,7,11,2,16,2,13,12,23,10,17,21.0,8,10,13,11,7,12,4,0,11,13,13,10,21,9,8,25,25,21,22,5,22,18,19,17,27,39,19,6,39,21,21,12,27,6,17,9,9,8,23,0,8,5,4,4,39,21,18,7,3,14,14,10,3,6,13,8,12,15,22,8,0,8,15,10,28,10,4,7,18,4,5,27,24,19,10,1,7,8,31,24,15,47,21,11,4,16,10,16,0,64,15,11
2014-12-01,22,12,8,8,16,6,16,17,29,8,19,6,18,8,7,7,30,25,13,13,15,12,9,5,17,7,18,11,15,13,10,0.0,11,14,5,2,11,13,13,7,26,1,0,11,9,19,7,12,0,8,3,2,23,5,14,15,13,18,17,13,9,31,23,21,16,2,23,20,14,0,14,11,15,24,18,21,9,6,7,5,11,10,12,9,5,20,29,26,14,5,2,14,9,20,11,22,20,22,11,7,13,16,25,8,29,12,15,21,11,11,0,0,40,34,7,4,19,21,1,1,24,4,13,9,12,11,6,15,14,5,12,5,19,3,13,5,22,7,15,41.0,6,12,0,10,5,13,5,0,11,12,8,8,16,6,7,24,23,21,20,0,18,19,14,17,24,35,17,5,36,20,20,12,26,8,52,7,10,5,22,0,10,4,3,0,42,16,14,1,4,13,15,9,1,3,12,14,11,14,19,11,0,3,13,10,31,10,4,8,17,4,5,5,20,19,9,1,6,9,28,23,13,44,18,9,2,17,10,22,0,63,10,11
2015-01-01,22,9,6,11,17,1,20,15,17,17,20,5,19,9,8,6,33,25,15,19,18,15,10,7,23,5,21,13,8,13,26,0.0,10,16,4,5,12,13,14,13,29,0,7,17,7,18,11,14,1,7,4,2,26,5,15,13,12,22,17,12,12,34,24,19,16,1,9,17,14,0,13,15,14,25,21,20,9,4,8,5,11,11,14,6,6,19,33,29,18,3,0,22,10,23,12,40,21,22,10,7,13,26,22,10,30,14,20,20,12,11,0,0,39,29,6,4,21,25,1,1,29,13,15,10,16,11,10,16,10,4,12,10,17,3,9,4,22,6,18,18.0,7,12,22,10,5,12,9,0,10,14,17,9,15,3,7,19,25,21,21,0,16,19,19,14,24,39,20,6,42,19,22,13,27,8,15,7,14,15,20,0,10,5,3,2,38,16,17,3,2,13,16,10,0,6,13,10,12,15,20,12,0,6,15,12,29,9,4,7,19,4,6,5,24,19,9,2,9,7,29,24,15,47,19,11,6,17,9,24,0,58,12,15
2015-02-01,23,11,4,8,16,3,14,15,17,17,21,6,20,8,7,5,31,26,14,15,15,14,12,7,29,5,21,14,11,13,12,4.0,13,14,8,3,10,12,13,15,25,4,8,14,9,17,8,13,2,8,5,4,23,5,17,11,14,20,16,18,7,36,23,23,17,1,10,19,14,0,9,13,13,25,11,25,6,4,8,5,10,6,13,6,4,20,34,27,15,2,0,21,10,22,13,35,19,22,10,7,14,20,24,9,29,14,18,23,13,11,0,0,38,29,8,6,19,21,1,2,32,10,15,8,16,15,7,16,7,4,10,8,26,2,15,7,21,0,18,19.0,5,12,0,10,6,9,6,0,9,12,20,9,17,2,7,33,26,20,21,0,21,18,17,17,24,40,19,6,48,20,17,13,27,5,0,6,12,11,0,0,9,3,1,5,39,17,18,10,2,14,15,10,3,7,12,10,12,13,20,7,0,10,13,11,26,8,3,7,20,4,4,15,21,20,9,1,6,7,29,24,15,48,19,12,2,15,9,14,0,57,13,17
2015-03-01,22,10,4,8,16,6,24,11,31,25,22,5,16,8,7,6,30,27,14,22,17,13,14,7,34,5,20,12,9,13,12,0.0,11,14,10,4,11,16,13,18,27,0,23,13,10,19,7,13,2,9,5,2,26,5,16,11,15,25,17,19,8,33,24,21,16,1,9,22,16,17,28,10,14,24,13,15,5,4,8,5,10,9,13,6,4,25,41,26,12,4,1,19,10,21,10,34,20,23,11,7,14,21,26,9,32,12,24,23,11,11,0,0,38,36,7,6,22,23,1,1,24,5,15,9,14,14,10,15,10,3,11,9,23,4,15,12,21,9,16,32.0,8,11,0,10,4,15,9,0,10,13,14,9,17,1,7,34,25,19,21,5,15,19,22,18,28,36,20,6,47,22,19,15,26,7,73,7,8,12,26,15,14,5,2,0,39,21,16,4,4,14,14,10,3,6,14,12,13,12,23,12,0,5,14,12,23,10,4,7,19,4,4,16,22,22,9,2,10,7,31,24,15,49,21,10,1,20,9,22,0,56,15,14
2015-04-01,22,12,2,7,16,7,30,13,15,23,24,6,26,8,7,5,28,25,14,22,15,14,11,9,24,4,20,11,10,14,22,7.0,10,16,8,3,10,12,13,13,32,2,17,14,11,20,10,13,2,10,5,4,27,4,19,10,14,22,17,18,11,32,25,23,17,2,0,16,17,0,7,14,13,25,9,24,8,5,7,5,11,15,15,6,3,22,40,29,14,3,0,19,9,20,11,27,19,22,13,7,14,14,25,9,36,12,15,26,12,12,0,37,38,32,8,4,18,22,2,1,23,7,12,8,14,19,9,16,9,4,9,11,17,4,14,11,23,20,17,18.0,7,9,11,10,5,11,9,0,10,14,14,9,17,4,8,26,26,19,22,0,20,24,25,16,27,37,19,5,41,23,20,14,26,6,33,8,8,17,36,0,7,8,1,0,43,17,16,7,3,13,14,9,3,7,15,11,12,13,20,10,0,9,14,10,28,10,3,9,18,5,6,13,21,19,10,1,8,8,30,24,14,49,21,8,5,18,9,31,0,61,12,14
2015-05-01,23,10,4,8,18,5,17,12,24,21,23,5,21,9,7,5,35,24,15,22,25,13,13,11,23,3,18,10,13,14,25,5.0,11,15,11,6,13,13,13,9,32,1,26,15,13,17,6,13,1,7,4,0,23,6,16,11,16,24,17,14,6,29,25,22,17,2,5,21,18,0,12,16,15,24,13,22,5,5,6,5,12,2,13,6,4,19,35,24,13,5,5,11,10,22,11,26,19,22,14,7,14,26,26,10,31,13,15,20,13,12,0,0,38,35,9,4,24,24,3,1,19,9,14,9,16,14,9,16,11,4,11,0,20,4,14,7,21,0,20,28.0,7,12,0,12,6,11,9,0,12,14,10,10,15,5,7,19,25,19,22,0,19,17,19,15,26,38,19,6,40,21,25,14,41,8,16,7,8,14,41,0,7,6,1,2,42,18,15,1,3,14,21,10,5,9,15,8,11,14,21,9,99,5,15,11,32,10,4,8,18,5,4,12,22,24,9,1,7,8,31,25,14,49,20,10,11,14,9,29,0,61,12,12
2015-06-01,23,11,13,9,16,3,5,14,20,14,22,5,24,10,7,4,39,26,15,20,16,12,16,9,26,6,21,13,15,15,22,10.0,13,15,7,3,12,15,14,22,31,2,6,14,9,18,11,17,3,12,6,7,28,6,16,7,13,21,16,17,16,33,24,19,20,0,5,18,18,0,17,18,13,23,13,19,11,5,7,5,12,9,13,12,5,20,28,25,15,6,2,21,10,24,12,34,21,22,18,7,16,13,27,11,33,13,24,25,11,14,0,0,42,36,6,4,22,22,4,2,24,6,12,7,15,18,6,17,16,4,11,7,24,4,14,2,21,9,16,17.0,7,11,0,11,5,12,7,0,14,14,12,10,16,4,8,25,25,22,22,4,17,19,25,18,33,39,22,5,41,23,18,14,24,13,12,8,10,19,37,35,10,6,2,0,45,19,16,8,3,14,13,9,4,10,15,12,12,15,23,10,0,9,13,10,25,10,5,8,19,4,5,8,25,20,10,2,7,9,27,25,15,48,22,7,4,14,9,37,0,56,16,16
2015-07-01,23,10,4,9,17,5,24,18,14,29,24,5,26,9,7,4,36,25,14,16,15,13,16,6,19,7,33,11,10,14,10,0.0,14,15,11,3,13,18,15,16,39,1,17,14,13,20,12,14,1,5,5,3,32,5,16,12,15,18,13,14,13,33,26,21,18,2,0,19,18,0,0,17,13,21,13,25,8,3,7,5,12,8,15,3,4,15,30,33,10,6,2,15,13,27,10,34,20,22,17,7,14,19,28,10,34,13,19,23,10,17,8,0,37,45,7,4,19,21,4,2,19,4,16,9,16,18,8,16,12,4,12,8,22,3,16,0,25,7,16,18.0,6,11,12,11,5,13,6,0,15,13,14,9,17,5,9,19,24,22,22,4,0,25,24,18,32,40,22,6,45,24,17,12,24,9,52,8,15,25,28,0,7,6,2,0,46,20,17,4,4,14,11,9,2,8,13,17,12,15,23,10,0,5,14,11,24,9,3,7,20,4,4,9,21,18,10,1,6,9,29,26,14,50,23,9,13,14,10,24,0,65,15,16
2015-08-01,22,12,2,7,20,5,7,14,16,16,24,5,28,9,7,5,34,25,16,12,14,13,13,9,24,4,26,13,12,13,13,0.0,11,15,6,2,12,13,13,9,28,0,24,14,11,18,11,14,1,6,4,0,25,6,16,10,16,19,15,23,13,29,26,23,18,2,14,18,17,19,13,14,12,23,13,18,9,5,6,5,12,9,14,12,4,12,37,26,9,4,0,15,12,27,12,34,20,23,12,7,14,25,26,9,30,13,18,24,11,11,8,0,38,38,6,4,20,22,1,2,22,10,17,8,13,12,7,16,7,3,10,7,19,5,10,10,21,12,15,30.0,8,13,0,11,6,13,9,0,13,13,8,9,17,8,8,17,21,22,23,4,0,19,18,16,30,38,17,6,44,22,15,12,23,8,34,6,5,16,18,35,10,4,5,0,43,18,16,5,3,12,13,9,2,7,14,13,12,13,23,8,43,10,13,11,25,9,3,8,17,2,6,6,23,21,10,1,5,8,28,26,15,47,19,9,1,14,8,22,0,62,13,12
2015-09-01,24,10,13,7,18,7,12,11,20,12,26,7,28,9,7,6,26,28,16,19,15,14,11,6,25,5,29,10,10,14,16,25.0,13,16,8,3,11,15,13,15,29,0,40,17,14,18,10,15,1,11,5,1,27,6,19,11,15,19,16,17,10,32,27,24,19,2,23,14,15,0,19,20,13,24,14,20,7,5,6,5,13,16,14,8,5,31,43,27,9,3,0,23,13,25,12,39,20,23,14,8,15,20,26,10,30,12,16,25,11,11,0,0,40,39,6,4,19,22,2,2,27,6,14,8,16,13,8,16,9,5,12,2,28,3,12,2,22,2,19,27.0,7,17,0,11,5,12,8,0,14,13,12,10,17,8,8,21,23,22,22,4,0,22,22,17,39,43,23,6,38,25,20,13,25,8,16,6,8,14,32,19,9,1,1,0,42,22,18,4,3,13,14,9,2,6,15,10,12,16,26,9,0,6,13,11,28,9,3,7,18,5,6,12,23,19,10,1,8,9,27,27,14,51,19,11,14,15,8,22,0,73,14,14
2015-10-01,24,13,13,10,22,7,18,16,17,18,24,7,17,9,7,6,41,27,16,18,15,14,14,7,27,8,29,12,13,12,21,0.0,15,16,10,6,11,18,13,16,19,1,10,15,10,18,9,14,1,10,6,5,30,8,14,12,14,19,16,17,11,31,26,27,20,2,4,20,16,0,5,15,13,23,10,12,10,6,6,5,14,7,13,5,5,16,43,32,24,4,0,21,10,28,12,36,19,23,13,8,14,26,25,9,29,14,15,26,11,12,0,0,38,37,7,3,20,25,1,1,32,11,14,9,14,17,9,16,14,5,11,10,16,3,14,2,26,12,17,25.0,8,13,0,17,7,12,7,0,12,13,13,9,20,6,8,19,22,21,23,8,0,20,22,18,28,42,19,6,39,22,19,13,25,10,50,9,11,12,24,0,9,8,6,2,39,22,17,4,4,14,14,9,4,10,15,16,13,16,30,10,55,5,14,11,32,10,3,7,17,5,4,3,22,20,10,2,6,9,30,26,15,49,19,10,9,15,8,15,0,81,15,14
2015-11-01,23,10,0,9,19,4,11,15,25,19,22,7,25,8,7,6,38,25,15,16,16,13,14,10,28,6,31,13,11,13,23,23.0,13,14,7,3,11,13,14,10,32,2,26,14,13,19,12,13,2,6,5,0,24,6,14,9,14,18,16,9,11,34,25,29,16,1,0,18,17,0,16,13,13,23,24,17,6,4,7,5,12,11,12,8,5,20,39,30,8,3,0,20,11,22,11,33,21,23,14,11,14,18,26,9,28,13,19,24,10,11,0,0,38,36,7,5,19,25,3,1,23,10,13,9,14,12,8,16,10,3,8,5,23,4,14,6,23,4,18,13.0,8,11,0,13,6,12,8,0,11,13,21,8,18,6,8,16,25,21,24,0,0,23,21,14,28,39,18,6,37,22,22,12,25,7,0,7,12,22,35,0,14,5,4,0,39,17,17,2,3,14,15,8,1,8,13,10,12,14,25,9,0,2,14,10,31,10,3,8,17,3,6,4,29,20,10,2,8,8,29,27,14,50,18,10,10,13,8,23,0,73,13,13
2015-12-01,21,10,4,9,16,8,14,13,23,16,19,6,20,8,7,6,31,27,14,19,14,13,15,11,26,7,28,12,14,11,23,0.0,14,13,7,2,11,12,13,10,25,4,16,12,9,17,10,13,0,7,5,0,25,5,15,8,12,18,17,22,6,30,23,33,15,1,10,17,17,16,21,13,13,22,14,22,12,5,7,5,12,11,11,6,4,20,29,28,18,5,4,15,8,22,11,30,21,22,13,12,13,12,26,8,30,12,13,25,10,11,0,0,39,33,7,5,19,27,3,2,37,3,15,8,12,12,10,15,12,5,10,13,22,4,12,3,22,11,17,36.0,8,11,0,12,5,13,7,0,12,13,14,8,16,7,8,21,24,19,21,4,0,18,18,17,25,35,17,5,39,23,13,12,25,8,15,10,18,16,46,35,12,2,4,2,39,20,17,4,2,14,13,10,7,5,13,8,11,13,29,5,0,8,13,10,45,10,4,9,17,4,7,4,20,18,10,1,6,7,28,25,14,48,14,9,11,12,8,21,0,79,14,14
2016-01-01,24,12,10,9,19,5,19,13,27,17,20,5,18,11,8,6,29,24,13,19,17,15,14,11,31,6,25,12,12,13,6,0.0,8,18,10,3,12,13,15,9,26,1,13,13,12,19,12,13,2,7,6,3,26,5,19,9,16,22,19,18,9,32,24,27,19,4,9,23,16,3,13,10,17,27,12,23,9,5,6,6,12,12,14,16,7,22,37,25,12,4,1,17,11,25,12,36,19,22,12,10,17,32,28,10,30,13,24,29,11,11,0,0,35,34,6,3,20,25,3,2,36,8,15,11,15,15,7,15,7,5,12,5,25,4,12,9,21,10,16,30.0,7,13,23,12,5,11,7,0,11,16,18,9,18,6,7,31,26,22,21,4,34,19,22,15,25,40,22,6,39,21,23,13,28,7,20,7,16,13,51,0,6,6,3,3,35,17,18,7,3,14,15,12,4,7,14,18,13,12,32,9,0,4,15,12,52,10,3,8,19,2,5,19,25,17,10,2,7,8,28,25,17,50,19,9,3,13,7,27,5,100,12,13
2016-02-01,25,11,0,8,25,7,14,15,4,22,21,6,28,9,8,6,28,28,13,17,15,15,14,13,30,7,27,14,11,13,20,0.0,11,16,8,3,10,15,14,12,33,0,19,13,11,21,9,12,1,8,6,2,25,6,17,9,13,22,19,18,6,27,22,24,17,3,16,22,16,0,21,12,16,27,13,27,11,5,6,5,13,10,13,12,9,20,37,23,12,3,1,16,10,21,11,40,19,21,11,9,16,25,28,10,28,14,22,29,12,11,0,0,34,33,6,5,21,26,3,2,39,11,17,7,14,15,9,16,10,4,13,6,22,2,13,2,20,6,17,33.0,7,12,0,15,6,10,8,0,9,15,12,10,15,6,8,26,28,20,20,17,31,20,25,14,26,43,20,6,42,24,19,13,25,8,19,8,13,16,40,28,9,8,3,3,35,20,20,2,3,15,15,10,2,7,14,20,12,13,29,13,0,5,16,12,42,9,4,8,19,3,4,3,22,20,11,1,6,9,28,25,16,52,17,10,9,11,7,27,19,81,11,15
2016-03-01,24,9,20,7,27,6,22,13,18,25,27,6,32,10,8,5,38,23,12,15,15,15,9,10,30,6,31,12,9,13,23,44.0,12,16,8,3,11,16,15,12,22,1,14,14,11,23,8,15,1,6,5,0,28,6,18,12,14,21,19,21,7,29,24,26,17,2,5,23,17,0,23,17,16,28,16,16,10,6,7,5,12,9,14,7,6,31,38,39,17,3,0,16,10,21,12,47,20,21,12,8,16,16,28,11,30,14,18,29,11,12,13,0,36,34,6,5,22,31,1,2,33,7,15,11,12,19,9,17,14,4,13,2,22,4,12,7,21,4,15,27.0,7,11,0,20,5,13,9,0,9,15,16,11,15,6,8,31,30,19,20,3,39,17,24,15,29,42,21,7,41,23,20,13,26,8,10,9,7,7,22,13,12,5,5,1,35,19,20,7,4,16,16,9,4,7,15,22,12,13,31,8,32,8,16,12,44,10,4,9,19,2,6,6,19,20,13,1,9,9,29,28,17,52,18,9,12,14,7,19,11,86,15,16
2016-04-01,24,8,13,6,29,5,11,12,16,17,23,5,25,9,7,6,28,24,13,16,15,14,10,11,20,5,28,13,13,13,5,25.0,14,13,7,3,11,13,13,6,29,1,19,14,11,20,8,13,0,7,5,0,22,6,17,9,14,20,19,19,6,25,24,27,16,3,13,16,15,14,16,13,14,25,12,23,10,6,6,5,13,13,12,15,5,19,38,26,20,3,0,18,12,20,11,39,19,20,12,8,15,26,26,10,30,12,30,27,11,10,14,28,35,31,6,3,21,25,2,2,39,6,15,9,13,13,9,16,15,4,11,9,23,6,12,4,20,9,18,29.0,7,9,18,20,6,13,6,0,11,14,13,10,13,7,8,28,24,23,21,17,33,16,23,14,29,39,19,6,39,22,22,14,25,7,9,8,9,10,54,14,5,2,2,0,36,19,16,7,2,14,15,11,3,5,14,20,12,12,31,7,0,4,15,12,43,10,4,8,19,3,5,6,25,20,12,1,7,9,29,27,18,48,19,8,7,13,6,30,16,88,15,13
2016-05-01,24,10,5,10,27,4,12,14,17,21,26,5,18,10,7,5,31,25,13,19,19,13,18,11,27,3,32,10,10,14,16,0.0,13,15,10,4,10,17,13,17,31,4,27,14,12,21,9,14,1,8,6,1,23,6,19,8,15,28,18,24,6,25,30,28,15,3,4,21,17,13,18,16,20,25,7,20,11,4,7,5,14,5,14,18,4,21,34,22,10,4,1,17,13,20,11,43,19,20,12,8,16,28,27,10,34,13,24,29,11,11,9,0,36,34,7,5,19,25,3,2,34,10,16,11,17,15,9,17,11,4,10,2,21,4,13,4,22,4,17,25.0,7,12,0,20,7,12,11,0,13,14,18,11,15,7,9,30,26,22,21,3,40,16,29,17,27,39,19,6,36,25,20,14,31,8,17,10,15,10,31,14,8,5,1,4,39,20,19,6,5,15,25,11,2,7,15,14,12,13,32,9,0,4,15,11,39,10,4,8,18,3,8,3,20,23,11,2,3,9,29,26,16,49,22,9,5,15,7,36,5,81,13,15
2016-06-01,25,11,3,7,25,4,19,15,23,18,51,6,33,10,7,6,39,28,16,16,14,13,16,13,18,6,59,13,14,15,15,21.0,8,17,12,5,12,16,14,15,31,3,31,28,11,21,10,31,0,9,7,0,31,7,16,11,15,19,17,12,9,29,51,25,22,6,12,18,18,0,22,12,14,24,19,30,8,6,6,5,13,14,15,5,6,33,34,34,16,5,1,18,16,26,10,38,22,24,15,8,15,20,27,11,32,13,20,29,10,18,0,0,43,36,6,3,20,27,4,3,34,8,16,10,15,17,10,16,15,7,10,2,22,6,15,1,25,7,14,32.0,8,16,0,18,6,11,9,0,12,13,17,11,19,9,10,15,25,24,22,0,36,23,22,31,51,44,19,6,40,25,26,14,24,11,28,10,15,19,64,15,10,3,2,1,43,26,18,5,3,15,15,11,6,7,15,19,14,13,31,9,40,6,13,11,39,10,5,10,22,3,7,9,25,29,12,1,9,10,25,27,15,51,41,10,11,19,7,26,5,78,11,16
2016-07-01,24,12,7,8,23,5,20,12,20,16,26,5,31,10,7,5,28,26,13,16,16,13,16,10,32,5,28,13,17,13,21,0.0,11,15,7,4,10,17,15,15,52,4,35,14,12,19,9,14,1,7,7,0,25,7,19,10,15,18,18,13,7,28,24,26,19,2,9,17,16,0,13,11,13,24,13,26,11,6,7,5,13,7,15,0,5,21,32,28,13,5,0,21,12,21,11,31,21,22,11,8,16,21,28,10,31,13,19,30,9,13,0,0,41,41,5,3,19,25,2,2,35,11,17,9,15,16,12,18,15,4,12,2,23,5,21,5,21,2,15,9.0,9,14,0,16,6,12,10,0,12,15,17,11,16,9,9,19,24,21,22,4,29,19,15,17,28,42,18,7,39,28,23,14,23,7,17,9,18,17,27,0,13,7,1,0,49,25,19,6,3,15,15,12,1,8,15,12,13,14,31,8,83,7,14,12,34,9,4,10,19,4,7,6,26,23,14,1,4,11,26,28,16,46,20,8,13,15,8,26,2,77,14,13
2016-08-01,25,11,12,10,23,5,16,17,33,29,29,5,24,11,7,5,35,23,14,20,15,14,12,10,34,7,31,16,10,15,24,0.0,10,16,10,3,11,15,15,13,24,1,22,15,12,19,12,15,1,8,8,1,24,7,21,10,15,18,17,17,5,30,26,25,16,2,26,19,14,0,20,14,15,27,18,16,10,7,5,5,12,7,18,5,6,21,39,26,15,5,1,18,12,22,12,35,21,22,12,7,15,14,28,13,28,12,15,26,11,12,0,0,40,35,5,3,20,23,2,1,29,7,17,10,19,19,10,17,11,3,10,3,22,5,13,8,22,9,12,20.0,9,21,11,14,6,14,13,0,13,15,14,11,16,6,9,28,23,21,22,6,33,17,12,18,27,44,20,8,38,24,19,13,25,8,0,9,7,13,28,0,9,8,3,2,40,23,32,5,4,14,14,9,4,7,14,15,19,13,27,7,72,6,15,12,34,10,3,8,18,5,6,15,24,22,12,1,7,9,27,25,15,54,22,8,4,15,7,30,8,78,10,14
