date,Afghanistan,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (the Democratic People's Republic of),Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe,Worldwide
2014-03-01,23,3,6,14,6,12,14,12,10,22,6,11,8,7,6,32,24,12,14,22,15,29,6,27,7,40,48,12,9,14,0.0,17,16,10,5,12,17,15,14,32,0,13,15,6,14,0,9,5,0,22,3,16,8,23,15,22,18,25,16,33,27,23,15,3,23,19,5,11,23,13,10,14,24,22,13,8,2,9,5,12,11,12,6,7,19,25,26,12,4,1,18,22,23,19,11,31,17,25,12,5,15,23,24,9,23,12,19,20,13,12,0,0.0,35,30,7,6,29,22,1,3,29,11,15,11,11,12,17,8,17,10,5,9,0,19,2,18,3,21,10,21,19.0,8,14,2,14,7,18,0,8,13,15,9,17,6,8,54,28,25,24,10,10,18,4,21,25,36,21,6,33,19,16,12,43,10,16,2,9,25,0,0,6,3,3,5,39,11,16,4,2,14,20,16,10,3,8,13,14,12,14,14,5,32,16,11,20,10,3,9,21,7,7,5,19,18,9,4,8,13,45,23,15,48,21,9,9,15,11,17,34,0,55,9,13,22
2014-04-01,23,10,4,16,3,9,15,2,16,23,7,12,9,7,5,33,28,13,14,20,14,30,5,24,8,32,14,11,16,13,0.0,9,14,12,9,10,17,16,13,20,4,14,15,6,14,0,9,7,4,22,3,14,6,21,11,20,17,23,18,31,26,22,14,4,17,22,4,11,0,23,10,14,24,16,18,8,3,9,5,13,13,11,17,7,23,36,29,12,5,1,13,18,26,18,10,26,17,26,12,5,13,31,24,9,29,12,30,23,11,12,7,0.0,35,28,8,6,32,21,1,2,23,4,12,10,12,12,5,9,17,9,4,10,12,18,3,20,0,22,21,20,24.0,7,11,0,14,10,25,0,9,13,16,8,21,1,7,39,25,26,24,21,9,17,8,29,28,36,19,6,32,22,17,12,35,10,11,3,9,22,24,26,6,2,3,5,39,15,15,11,2,14,23,17,9,6,10,13,15,11,17,14,4,0,15,11,16,10,4,9,19,4,7,17,24,17,10,3,12,11,33,25,14,48,22,10,2,15,11,9,36,0,53,11,10,22
2014-05-01,27,6,7,17,8,5,16,4,12,26,6,14,9,7,6,37,29,13,24,32,13,21,7,15,10,34,33,10,14,15,0.0,13,19,11,4,15,15,18,12,22,2,25,15,7,15,0,9,8,4,24,2,15,7,29,17,25,18,19,20,35,27,25,17,0,15,21,7,14,0,12,11,14,23,23,20,10,3,9,5,12,8,12,11,6,22,32,26,8,5,1,16,21,25,18,11,29,17,25,11,5,13,28,25,9,28,12,22,23,10,13,0,0.0,37,33,6,8,34,22,1,2,22,5,15,12,12,10,13,7,16,10,3,10,4,17,2,18,0,20,9,23,30.0,8,17,0,14,8,26,0,10,13,7,9,19,6,11,54,26,24,24,31,12,19,8,22,27,36,18,5,31,21,20,13,36,9,16,3,15,22,55,13,6,3,11,4,41,13,16,6,2,14,32,18,9,4,8,15,11,12,15,15,7,0,15,11,20,11,3,9,23,5,6,5,19,18,10,4,4,10,30,25,14,49,26,8,4,16,12,22,36,0,57,11,10,23
2014-06-01,28,21,6,17,0,12,14,15,23,34,8,24,9,9,7,36,28,14,20,21,19,21,7,24,7,44,31,11,14,18,0.0,11,20,14,7,12,17,18,14,38,3,26,18,6,19,3,11,6,9,31,3,15,10,28,17,20,18,27,35,33,32,28,20,2,45,18,7,13,0,10,15,14,28,19,27,8,3,9,9,18,12,15,4,5,28,34,36,7,6,5,27,22,30,19,12,34,19,36,11,6,15,27,30,12,30,13,32,27,12,13,0,0.0,37,32,5,7,22,23,3,2,26,10,12,15,8,13,17,7,20,15,5,16,0,29,2,20,7,28,7,20,14.0,8,14,0,16,7,24,0,11,16,11,10,23,7,11,33,27,27,25,16,12,25,8,31,36,38,23,10,37,23,24,12,30,7,20,3,15,30,42,0,8,2,17,0,46,15,18,4,2,16,18,16,8,7,10,15,17,14,16,16,7,50,14,14,23,11,4,9,29,11,5,17,26,20,11,6,8,13,29,26,16,61,29,9,4,17,13,23,17,0,58,12,15,27
2014-07-01,25,10,6,17,1,12,14,14,14,26,7,18,9,7,6,29,31,13,17,18,22,21,6,21,1,22,42,12,13,15,0.0,12,16,17,7,7,19,14,14,23,3,23,15,7,17,1,9,5,4,26,3,18,11,32,17,18,17,21,10,34,29,21,18,2,24,16,8,12,0,13,12,14,29,15,26,10,3,8,5,14,14,16,9,11,25,25,33,3,5,0,24,22,23,17,11,34,20,29,14,5,15,15,27,11,26,13,11,24,10,12,0,30.0,35,40,6,7,21,22,2,3,29,7,15,14,8,13,15,10,17,11,4,11,5,30,2,20,3,24,0,18,22.0,7,14,2,13,10,23,0,12,15,17,9,19,6,10,15,26,32,25,0,6,21,9,24,31,36,19,6,33,25,19,12,29,7,13,3,10,15,21,0,7,5,7,0,51,13,17,2,2,14,24,15,10,4,8,13,21,13,17,15,5,0,15,12,23,10,3,8,24,7,7,0,21,20,10,5,11,14,30,25,15,51,21,8,2,15,11,7,32,100,56,10,13,23
2014-08-01,31,6,5,17,3,10,18,10,19,23,6,16,10,7,7,33,29,13,22,21,14,32,7,23,7,21,19,13,10,15,0.0,10,17,16,8,18,17,19,14,17,1,15,16,9,14,1,10,5,4,24,4,18,9,29,15,20,18,13,6,33,28,25,15,4,0,18,3,13,0,16,9,14,24,19,19,12,3,7,5,12,14,15,7,11,23,29,31,6,6,1,22,17,26,18,10,32,20,26,14,6,15,40,29,10,25,12,30,28,9,14,4,0.0,39,37,5,9,23,25,1,3,28,10,18,9,9,12,13,8,16,13,6,11,0,23,3,15,6,22,19,18,23.0,8,9,0,16,9,20,0,10,15,19,9,21,6,10,24,24,28,23,24,10,18,9,20,27,39,18,6,42,25,22,12,29,9,5,2,11,13,0,14,5,0,12,0,47,16,19,8,1,13,23,15,12,2,10,14,10,14,18,17,6,0,14,12,26,10,3,9,22,4,7,20,22,21,12,3,12,10,28,26,15,45,23,9,7,15,11,22,18,0,57,10,10,23
2014-09-01,27,3,6,17,7,11,20,6,8,22,7,10,9,7,6,37,33,13,21,17,13,27,6,21,6,24,26,16,9,15,18.0,13,14,15,7,12,14,18,13,22,2,8,15,9,14,3,10,6,4,26,3,18,9,28,15,20,16,15,31,34,28,29,18,3,22,22,5,14,21,16,11,15,24,23,18,9,3,8,5,12,12,15,7,11,27,27,35,17,4,0,22,17,23,17,11,32,23,24,14,6,14,37,27,10,29,13,27,27,9,12,0,0.0,36,36,7,6,22,26,1,3,31,9,20,13,11,14,17,6,16,16,4,12,4,25,2,17,6,23,8,22,14.0,9,20,0,15,7,25,0,11,14,9,9,15,6,9,38,24,25,27,0,12,19,11,25,28,41,24,6,43,25,14,12,26,9,12,2,11,14,30,13,3,14,3,4,47,13,27,6,2,14,19,14,12,6,8,14,11,13,16,16,6,0,14,11,29,10,2,9,20,6,7,39,25,22,11,4,14,12,29,26,15,51,18,8,3,16,10,17,41,0,57,10,13,23
2014-10-01,32,3,7,18,9,7,18,4,16,21,6,13,9,7,5,33,27,11,16,18,13,22,9,20,5,20,26,12,13,14,0.0,13,16,11,7,13,15,15,14,28,1,15,14,10,14,0,9,7,0,28,3,15,9,25,15,17,17,13,13,34,29,29,18,3,25,22,4,15,0,11,9,12,24,9,23,6,4,9,5,14,11,12,10,13,24,29,30,13,5,3,19,28,27,18,12,30,19,25,13,6,14,32,27,9,35,13,19,30,8,13,9,0.0,36,34,6,6,23,26,1,4,31,7,14,8,14,17,12,9,15,8,5,11,24,20,3,13,8,23,13,18,29.0,7,10,0,17,8,26,0,11,13,12,9,22,3,9,47,24,25,25,8,12,22,7,21,26,37,17,6,39,24,19,13,25,12,25,3,14,24,35,24,6,2,3,3,49,15,18,8,2,14,21,12,10,8,13,14,17,13,17,17,5,0,15,11,27,9,2,10,18,5,4,26,27,22,10,3,3,14,29,26,15,50,18,7,3,16,10,18,23,0,73,11,12,23
2014-11-01,28,13,6,16,5,5,20,11,14,22,7,19,9,8,7,33,25,12,19,18,14,25,7,36,7,20,37,13,13,15,7.0,12,14,6,7,15,15,16,14,18,3,16,14,9,18,0,8,3,4,27,3,15,6,19,16,22,18,16,16,33,28,27,17,3,0,19,6,12,0,13,15,13,25,18,17,8,4,9,5,12,12,12,17,9,23,27,30,9,6,6,13,19,22,20,13,27,21,27,12,6,16,18,28,9,28,13,24,25,9,12,0,24.0,39,34,6,8,17,26,1,3,29,8,13,9,12,14,14,7,15,10,5,10,5,21,1,12,11,22,13,18,27.0,9,13,0,14,8,24,0,10,13,11,10,22,7,8,29,24,27,24,28,9,18,13,22,28,36,19,6,37,21,20,13,28,8,10,3,11,13,13,12,6,2,3,0,41,15,18,10,1,13,26,16,9,9,13,13,4,13,16,16,5,0,15,11,24,10,2,9,21,5,8,12,20,24,11,3,9,11,29,25,16,47,19,9,0,17,10,15,27,0,66,10,12,23
2014-12-01,24,6,5,15,5,5,15,6,7,19,6,9,8,7,6,28,26,10,22,16,13,20,5,26,6,19,6,12,13,13,12.0,12,16,11,3,10,14,13,13,32,1,9,12,10,12,1,6,5,0,23,3,15,17,22,16,18,18,19,23,32,23,26,17,5,19,19,4,14,0,18,9,15,23,26,14,8,3,7,5,11,13,12,11,7,18,22,30,12,4,2,12,16,24,17,11,25,19,23,11,6,12,21,24,8,23,12,21,23,8,11,0,0.0,36,32,6,5,22,24,2,2,32,4,12,10,11,10,10,8,15,11,5,11,7,23,2,13,6,23,5,16,35.0,7,13,0,13,8,25,0,11,12,9,8,17,6,8,42,21,26,23,0,11,19,8,23,24,32,17,6,33,20,19,12,27,7,15,3,10,6,36,0,6,9,14,3,43,11,16,4,2,13,15,14,10,2,8,13,14,12,12,15,5,0,14,10,29,11,3,9,19,6,6,0,19,20,10,3,4,11,28,24,14,44,16,8,7,17,10,24,21,0,63,6,10,21
2015-01-01,23,9,6,15,4,15,18,6,16,20,6,9,9,8,6,31,28,11,15,19,14,21,7,25,7,21,17,12,11,13,0.0,12,15,9,7,5,16,14,14,28,1,15,18,11,14,2,8,9,0,26,3,15,14,25,13,21,18,9,20,34,26,24,16,1,12,17,3,10,0,7,11,15,24,30,18,7,3,8,5,11,19,12,13,14,13,32,30,13,4,0,15,21,24,17,12,30,21,24,11,6,14,35,24,9,28,12,28,23,9,10,0,0.0,37,30,6,6,22,25,1,3,32,7,14,11,11,13,12,9,16,8,4,13,24,19,2,12,10,23,23,19,24.0,8,13,2,13,8,26,0,10,14,14,9,18,3,8,34,26,27,21,19,10,19,10,20,26,35,19,6,41,20,16,13,28,10,18,3,10,14,18,0,3,6,10,0,42,10,16,9,1,13,24,15,10,7,10,14,12,13,16,16,5,47,15,11,28,10,3,9,22,6,4,13,22,17,9,4,10,9,29,26,16,48,19,8,4,17,9,23,26,0,62,11,13,22
2015-02-01,28,10,6,17,4,13,14,4,20,21,5,12,8,7,5,31,23,10,24,18,14,23,7,20,7,21,19,11,12,13,0.0,12,16,8,3,14,17,11,13,25,4,18,14,7,13,1,8,6,16,25,3,16,11,20,15,21,17,16,20,35,23,25,16,1,8,19,3,12,0,18,10,14,24,14,17,6,2,9,5,11,3,12,10,9,18,24,28,14,4,0,18,19,22,19,12,30,19,24,11,6,13,30,24,9,27,13,15,27,10,11,0,0.0,36,31,6,6,23,24,1,2,40,3,15,9,9,14,15,10,16,12,4,12,3,24,3,16,5,21,8,18,24.0,6,12,3,13,10,16,0,12,13,18,9,18,3,8,21,25,25,20,0,12,19,8,22,26,36,18,6,44,22,18,13,27,6,10,3,9,14,19,0,6,5,3,0,41,12,19,4,2,13,29,14,10,2,10,14,11,12,12,18,6,0,14,11,24,8,2,7,23,6,5,6,20,23,10,3,3,10,29,26,15,48,19,9,8,16,10,17,28,0,58,10,15,22
2015-03-01,21,0,5,15,7,13,14,8,17,23,6,16,9,7,6,25,25,11,19,17,13,22,7,25,5,20,17,12,8,13,7.0,12,16,15,3,13,15,14,13,23,0,33,14,9,13,1,7,8,4,25,3,16,11,21,14,25,18,14,17,33,25,26,16,2,11,19,5,14,20,20,12,13,23,15,18,6,3,7,5,11,5,12,9,8,24,29,27,12,5,4,17,19,21,18,11,32,18,26,12,7,13,20,25,9,27,12,23,27,9,11,0,67.0,38,31,6,5,25,25,1,2,27,3,14,9,10,12,14,10,15,9,4,11,3,22,3,14,7,21,19,18,22.0,9,13,0,14,7,26,0,9,13,18,8,18,3,8,33,25,23,22,17,8,18,6,23,29,34,19,6,45,24,13,14,27,9,4,3,14,13,28,12,4,5,3,0,39,15,17,11,1,13,31,17,11,10,12,14,11,12,14,18,6,0,14,12,28,10,3,7,19,4,5,17,18,22,10,4,10,10,30,24,15,48,20,8,4,21,10,20,24,0,54,10,16,22
2015-04-01,24,7,6,17,4,16,13,8,15,25,6,12,9,7,5,33,26,12,18,16,14,24,7,16,7,20,25,12,13,14,8.0,11,15,9,5,12,14,12,13,29,1,33,14,12,14,2,7,10,0,24,3,16,12,30,13,22,18,15,22,31,27,26,17,4,7,18,4,13,0,14,13,14,25,6,24,6,3,8,5,11,11,13,14,7,22,32,30,4,6,0,22,16,21,17,11,29,19,24,14,7,14,17,26,9,29,12,24,25,9,13,0,0.0,37,31,7,5,21,23,2,2,22,7,14,10,10,14,16,10,15,9,4,9,3,20,2,12,7,24,11,20,19.0,9,9,4,14,9,30,0,9,14,13,9,19,7,8,35,25,22,24,0,11,23,12,20,28,33,18,5,41,21,20,14,26,9,14,3,14,23,45,13,3,8,0,3,42,13,16,13,1,13,22,15,10,2,10,15,11,12,14,17,6,0,14,11,26,10,3,10,19,4,5,22,18,19,10,3,10,12,30,24,15,47,22,8,8,17,9,25,34,0,64,9,11,22
2015-05-01,23,6,6,17,5,19,13,10,13,25,6,14,9,7,6,26,26,12,18,28,14,26,9,24,11,19,30,11,10,15,5.0,12,18,15,6,11,14,13,13,34,4,38,15,13,14,2,7,5,8,24,3,17,10,27,13,23,17,19,16,29,28,26,16,2,13,21,4,15,0,13,14,16,24,28,21,9,3,7,5,13,7,13,10,10,13,26,27,11,5,2,14,16,22,17,11,27,18,24,15,6,14,22,26,10,29,12,30,26,10,13,0,0.0,37,34,7,6,25,24,2,2,23,9,16,9,10,13,13,10,17,9,5,11,15,20,3,18,6,21,4,20,20.0,8,11,0,17,8,27,0,13,14,12,10,16,4,8,31,24,25,24,0,10,17,10,22,26,36,18,5,36,21,22,14,42,7,9,3,8,5,44,11,4,10,0,3,44,13,16,9,1,14,33,20,11,2,11,14,15,12,14,18,5,0,14,11,26,10,2,9,20,5,4,15,22,20,10,4,9,11,33,26,15,49,20,9,7,14,9,22,25,0,73,8,13,22
2015-06-01,22,7,4,15,6,5,18,8,13,24,5,13,10,7,4,32,27,12,21,18,13,29,7,26,8,21,18,12,14,15,7.0,11,16,17,3,8,15,14,14,30,4,6,15,11,17,5,7,8,7,27,4,17,10,26,14,18,17,12,28,32,26,23,19,3,15,17,7,15,38,13,13,13,22,20,22,12,3,8,5,13,0,12,10,8,19,28,27,14,6,0,16,20,25,17,11,31,20,22,20,6,16,20,27,11,32,13,27,27,8,14,0,0.0,41,32,5,6,20,24,2,3,25,5,12,11,12,12,16,6,16,10,4,7,3,16,2,19,4,22,8,18,32.0,8,12,0,14,7,28,0,13,15,7,10,16,7,9,33,23,25,23,15,7,21,9,22,32,37,21,5,38,22,24,14,23,11,8,3,16,13,33,0,7,3,4,3,44,13,16,10,1,14,23,13,10,17,10,14,25,12,17,18,5,0,13,11,20,10,3,9,20,6,5,11,24,22,10,3,9,12,27,25,16,48,22,8,2,15,10,20,33,0,56,13,14,23
2015-07-01,26,10,6,17,5,14,17,8,20,24,6,20,9,7,4,36,28,12,16,15,14,27,5,27,10,31,23,13,14,14,0.0,14,16,10,3,10,13,14,14,38,1,15,15,13,15,3,8,6,8,29,3,16,13,26,15,17,13,16,22,31,26,25,17,3,0,19,3,15,0,8,13,13,21,25,14,8,2,7,5,13,14,15,11,8,18,30,33,7,6,4,14,25,26,17,10,25,20,24,16,7,13,24,29,10,31,14,17,29,7,18,0,0.0,37,39,5,6,22,24,1,3,29,3,14,9,12,12,13,10,16,14,5,12,12,25,3,15,6,24,16,19,14.0,7,8,0,15,10,26,0,15,13,14,9,17,5,10,16,21,26,23,27,0,25,8,25,31,37,20,6,42,24,15,12,24,10,25,4,16,16,0,0,6,8,4,3,50,12,16,14,2,13,24,12,8,4,11,14,21,12,16,20,8,0,14,12,21,9,2,8,24,6,6,16,20,20,11,3,8,12,28,27,15,49,21,8,8,15,10,8,19,0,69,12,14,23
2015-08-01,28,0,6,18,4,10,17,3,16,24,5,12,9,6,5,32,28,13,17,16,13,27,9,29,7,31,12,13,9,14,0.0,9,15,9,4,8,13,13,13,32,0,18,15,13,13,2,8,8,0,25,3,16,12,25,15,19,16,29,10,28,26,26,17,2,34,15,5,14,21,12,9,12,23,15,22,8,3,7,5,12,5,13,20,8,21,30,27,11,5,1,16,23,24,16,11,29,20,25,13,6,14,30,26,10,29,12,22,29,8,11,0,0.0,36,32,5,4,18,27,1,3,27,6,15,9,8,12,10,6,16,8,3,10,7,23,3,10,8,22,12,17,39.0,7,16,2,15,7,28,0,12,13,11,9,17,7,8,0,19,26,22,8,0,18,9,17,29,36,16,7,39,24,19,12,23,8,4,3,7,16,0,0,4,3,4,0,45,12,16,15,1,13,21,13,10,7,14,14,11,12,14,19,6,78,13,10,24,9,3,7,19,4,6,4,22,22,10,3,7,12,28,26,15,45,17,8,2,14,8,29,25,0,63,10,14,22
2015-09-01,22,0,5,18,13,5,17,10,17,27,6,13,9,7,6,35,29,12,19,16,14,18,8,29,10,31,40,10,11,14,0.0,13,16,15,2,9,13,15,12,25,0,29,17,12,14,0,6,5,7,29,4,18,11,28,15,19,17,23,23,33,28,28,18,2,20,19,6,11,0,25,14,13,23,17,20,7,3,8,5,13,17,14,9,9,25,30,30,8,3,0,20,20,24,17,12,36,20,26,14,7,14,22,26,10,27,12,26,28,9,12,4,0.0,37,32,4,3,21,25,2,2,30,6,14,9,12,14,11,13,17,14,3,13,5,20,4,14,2,23,3,20,42.0,8,13,0,14,8,23,0,14,14,15,9,20,6,8,33,23,26,24,8,0,21,8,21,38,41,22,7,37,24,20,13,26,9,7,3,7,17,9,13,4,5,18,0,48,13,18,11,1,13,28,13,10,0,12,15,12,13,16,22,4,40,14,11,30,10,2,9,21,6,3,24,25,21,11,3,8,12,28,28,15,51,18,8,5,15,8,14,30,0,66,12,14,24
2015-10-01,29,16,7,21,11,15,13,13,15,25,7,19,9,7,5,30,27,13,23,17,13,26,7,22,8,30,16,12,14,13,0.0,12,16,15,4,12,14,15,13,26,3,11,15,12,13,1,9,10,7,29,4,15,10,15,17,20,16,20,14,30,26,30,18,3,11,18,3,13,17,10,9,12,23,15,17,8,5,7,5,14,14,13,6,10,20,33,31,13,5,2,18,18,27,17,11,30,18,26,14,7,14,33,25,9,28,13,28,29,9,12,0,0.0,34,31,5,4,18,27,1,2,32,10,14,11,13,13,14,7,15,10,5,14,5,20,3,12,2,25,5,19,38.0,7,14,3,22,8,30,0,13,14,15,9,21,7,9,38,23,27,24,8,0,21,12,24,29,41,18,6,36,23,18,13,25,11,11,3,12,19,21,0,6,6,22,0,42,15,18,12,2,13,33,14,8,2,15,16,17,13,16,26,7,0,14,11,32,10,2,8,19,6,3,4,24,21,10,3,9,12,30,28,16,52,18,8,4,15,8,13,29,0,84,12,17,23
2015-11-01,25,4,7,19,8,11,15,9,10,23,8,17,8,7,5,35,26,13,18,17,13,22,6,34,7,30,11,14,13,13,0.0,12,14,8,2,10,13,12,13,26,0,11,14,12,13,3,10,5,0,26,4,14,13,25,12,18,17,18,22,32,27,34,17,2,12,19,5,14,16,18,9,12,22,39,19,7,3,7,5,13,9,12,9,8,21,33,32,5,4,2,18,21,22,18,11,33,20,26,14,10,14,23,26,9,25,13,24,28,9,10,0,0.0,38,34,6,6,18,29,1,2,36,8,13,8,13,12,12,8,16,11,4,14,3,24,2,13,6,22,10,21,15.0,9,12,0,16,10,24,0,11,13,14,8,20,5,8,23,25,24,24,0,0,22,8,20,29,36,17,5,34,21,19,12,25,6,4,3,6,19,21,0,8,2,17,0,38,13,16,9,2,15,27,16,9,5,13,13,12,12,15,23,5,0,15,9,27,10,2,8,20,4,6,9,27,18,10,4,8,10,28,27,15,49,19,8,8,13,8,9,25,0,79,11,10,23
2015-12-01,28,3,6,18,10,10,14,8,11,20,7,12,8,7,7,31,26,13,18,17,13,20,7,21,8,31,17,10,14,11,0.0,13,15,9,3,10,13,13,13,22,4,22,12,12,12,0,6,5,4,24,3,14,9,24,11,17,18,12,14,27,24,38,15,4,7,21,6,13,0,5,10,13,21,26,18,9,3,7,5,12,10,12,6,9,21,26,30,18,6,1,17,21,24,16,11,24,20,26,13,10,13,22,26,9,25,11,21,27,8,11,0,0.0,35,31,6,5,21,28,1,2,44,5,14,7,9,12,11,11,16,11,4,7,19,14,3,11,8,22,0,18,20.0,9,14,0,16,8,26,0,12,13,15,9,17,4,8,34,23,27,23,0,0,19,13,17,27,33,18,6,34,22,12,11,25,9,8,3,6,13,34,12,5,4,14,3,40,13,17,8,1,13,30,13,10,10,12,13,16,11,13,24,5,0,14,10,36,10,3,9,21,7,6,20,20,15,10,3,9,10,29,25,14,47,17,7,6,12,8,26,36,0,87,12,14,22
2016-01-01,21,34,6,20,3,13,12,17,13,21,6,10,11,8,6,31,28,10,15,17,16,27,10,34,7,27,33,12,13,13,0.0,11,16,12,5,12,14,14,14,26,2,16,13,12,13,1,7,6,10,26,4,17,10,24,15,22,19,15,16,32,24,31,16,6,7,19,3,13,4,10,12,16,26,16,28,8,3,7,6,13,6,14,9,17,28,30,23,14,5,1,12,19,24,18,12,33,19,24,13,9,16,43,29,10,30,13,38,33,9,10,0,0.0,35,30,5,4,22,27,2,2,47,13,15,10,11,13,15,9,16,11,4,14,5,24,4,17,7,21,8,19,35.0,9,15,2,17,5,25,0,11,16,15,9,17,5,8,24,27,27,23,16,16,19,10,20,25,37,20,6,37,21,21,13,28,8,7,4,12,14,39,0,4,10,10,10,39,12,18,13,1,14,19,15,12,9,10,15,19,13,13,27,5,0,17,13,46,10,3,9,21,6,5,13,22,19,10,4,8,12,28,25,17,48,16,7,7,12,7,12,26,0,94,10,13,24
2016-02-01,24,4,5,25,10,15,15,2,16,22,6,16,9,8,5,23,27,10,14,16,15,22,8,33,9,30,22,11,13,13,44.0,12,15,10,3,11,13,14,14,25,0,25,13,11,13,0,10,5,8,24,3,16,10,26,15,22,20,20,13,28,24,28,15,3,24,18,7,13,0,26,13,17,25,19,17,9,4,7,5,13,9,13,9,14,26,28,24,15,4,1,21,16,22,19,12,41,18,24,12,7,15,26,26,10,26,14,25,31,10,11,0,0.0,33,30,5,7,23,29,1,2,45,5,16,9,12,12,12,10,15,12,5,10,13,24,3,17,9,20,5,18,47.0,8,12,0,20,9,25,0,9,15,15,10,17,5,9,13,26,24,22,21,23,19,10,17,25,39,18,7,36,21,24,12,25,8,8,4,9,16,21,11,6,3,3,0,37,15,21,10,2,15,34,15,12,2,11,13,13,13,13,26,5,33,17,12,38,10,2,9,22,4,7,12,25,23,11,4,5,13,29,24,16,50,17,9,5,12,7,20,24,25,83,9,16,23
2016-03-01,24,12,6,27,5,8,16,9,20,27,7,18,10,7,5,31,24,9,16,16,15,25,7,30,7,29,21,11,15,13,23.0,12,17,13,5,12,12,12,15,34,0,11,14,11,16,0,8,6,3,26,4,17,12,26,16,21,19,26,12,29,26,30,18,2,6,21,7,14,0,20,15,16,27,21,25,9,3,6,5,13,14,14,6,8,28,32,40,17,5,2,15,18,21,21,11,37,19,23,13,7,16,29,28,10,28,13,21,32,9,12,3,0.0,35,31,6,6,20,28,1,3,42,6,16,10,19,12,15,11,16,12,5,14,2,17,2,17,5,21,5,19,21.0,8,11,2,26,8,27,0,10,16,18,10,16,5,9,40,30,25,22,7,23,17,13,20,27,39,20,7,36,23,18,13,26,9,6,4,8,18,24,20,5,5,13,2,38,12,18,11,2,16,28,16,10,5,16,15,18,12,12,26,4,0,17,13,40,11,3,9,21,3,4,8,22,19,12,3,8,13,30,26,17,51,18,8,8,14,8,18,34,15,90,11,16,23
