date,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe
2020-11-01 16:00:00,2.0,4,13,0,5,6,20,12,11,9,16,8,3,6,18,4,7,11,6,2,8,8,10,5,8,3,3,3,7,4,5,6,6,4,9,8,6,10,5,5,6,5,4,0,5,7,22,8,6,4,4,5,4,5,3,11,3,7,6,11,7,3,68,5,7,4,0,1,12,3,2,6,8,4,9,9,3,8,5,2,1,,4,10,8,4,11,12,7,4,7,5,3,4,10,18,7,22,4,6,6,2,6,12,4,6,10,5,,21,9,17,21,4,7,7,8,19,5,3,2,5,3,5,12,6,4,7,2,0,2,10,2,4,9,0,11,8,5,0,9,8,6,0,10,3,6,7,10,14,11,20,6,5,8,12,6,4,21,7,10,17,5,2,5.0,4,2,5,9,4,0,11,3,6,7,3,3,7,1,0,6,6,4,2,3,4,12,3,4,9,7,7,4,3,9,20,14,0,4,4,21,5,13,7,8,43,5,0,6,7,3,27,8,4,10,6,4,29,6,21,0,3,19,10,23,6,18,5,5
2020-11-01 17:00:00,1.0,5,14,4,5,7,0,7,12,9,15,8,3,7,15,4,7,11,6,3,6,8,9,3,9,3,3,6,7,3,5,5,5,5,9,7,6,11,3,5,7,6,7,8,7,8,13,9,7,5,5,8,4,4,5,10,2,6,6,10,6,9,0,5,5,4,0,5,5,4,3,6,7,5,5,7,3,8,7,2,5,,4,18,10,4,7,22,9,3,8,4,4,6,11,21,7,25,4,7,6,3,7,12,5,8,10,4,,21,9,17,24,4,7,5,5,21,14,3,3,3,3,3,12,6,3,8,2,0,5,8,3,6,8,100,11,8,6,0,9,7,7,0,12,5,5,9,10,13,10,0,6,5,8,0,7,4,23,7,10,18,5,3,5.0,5,3,5,9,3,9,10,5,6,4,7,3,8,2,5,7,9,4,2,6,4,16,3,6,0,6,8,3,3,10,23,14,0,5,4,24,5,12,7,8,20,4,0,8,7,3,24,10,4,11,6,5,28,8,21,17,3,20,6,33,9,19,6,5
2020-11-01 18:00:00,2.0,6,15,2,4,6,0,20,11,9,14,9,4,6,17,5,8,11,6,4,14,9,10,2,8,3,4,2,7,7,3,5,10,3,8,7,5,8,6,9,6,5,6,2,7,9,0,7,7,8,5,10,5,7,8,5,2,6,6,11,9,8,0,5,6,4,0,16,6,5,4,8,14,5,9,8,4,8,7,3,1,,3,9,9,2,9,5,6,5,8,5,3,9,13,20,7,25,5,8,8,3,7,12,4,8,11,4,,21,9,18,34,5,9,6,7,25,11,4,4,4,3,4,12,6,4,7,3,0,5,16,2,1,8,0,10,6,4,0,9,12,7,0,12,4,6,7,10,12,10,22,9,6,8,0,6,4,41,5,12,20,6,3,6.0,6,4,5,11,5,5,10,1,5,2,0,2,6,6,5,7,10,4,0,4,4,19,4,10,13,5,7,3,3,9,24,7,12,6,6,25,5,13,8,7,14,4,0,7,7,3,38,4,4,16,7,5,27,7,23,13,4,20,16,25,7,22,6,6
2020-11-01 19:00:00,2.0,4,16,2,3,7,8,18,11,9,8,11,3,8,13,7,10,10,6,4,11,7,9,7,9,7,3,4,6,11,3,9,3,5,8,8,5,5,5,13,5,6,5,5,8,12,15,8,9,4,5,10,4,4,4,12,4,6,6,13,7,8,33,5,8,4,0,2,7,4,5,6,8,10,10,8,3,9,6,2,0,,6,16,10,3,7,16,9,4,9,5,4,41,15,23,8,27,5,5,6,4,8,13,5,9,12,6,,17,12,17,32,4,7,7,8,28,5,4,3,3,3,6,22,6,4,9,3,12,3,11,2,7,8,0,10,4,4,0,10,7,8,0,15,4,6,6,9,14,11,51,9,7,9,0,8,4,8,6,10,22,4,3,6.0,6,4,5,10,4,8,9,7,5,5,0,4,6,5,2,8,9,4,4,8,4,12,3,5,8,13,8,7,4,9,26,13,4,5,5,27,6,15,10,9,0,6,10,10,10,3,25,15,5,11,8,5,27,6,25,24,3,18,13,24,13,20,7,6
2020-11-01 20:00:00,4.0,6,16,2,8,7,0,14,12,10,14,10,3,10,15,7,10,10,6,4,12,9,10,5,8,30,3,4,5,7,4,5,10,5,7,8,5,12,3,9,5,7,5,4,9,8,0,8,10,5,6,12,5,4,6,8,3,8,6,12,7,6,0,5,10,5,0,8,8,6,3,7,9,11,11,9,3,10,8,3,4,,3,23,12,3,14,4,8,4,8,6,4,9,16,21,8,27,5,6,7,3,8,13,3,8,11,7,,17,11,22,28,4,6,9,7,28,8,4,4,7,3,6,18,7,5,8,3,3,4,9,3,3,8,37,10,3,4,0,11,6,9,0,13,5,2,5,10,18,12,20,9,7,9,0,8,4,19,6,10,22,5,6,5.0,7,3,6,12,5,8,12,10,5,5,2,2,4,1,2,8,6,4,7,8,5,14,3,4,8,11,9,4,5,11,28,11,0,7,5,24,6,14,10,9,0,4,15,8,9,4,26,7,6,13,8,5,27,8,27,10,4,22,20,16,6,24,6,6
2020-11-01 21:00:00,4.0,5,17,3,9,7,0,20,11,10,21,9,4,11,16,6,10,11,7,4,10,9,11,6,8,10,4,6,5,5,4,8,12,6,9,10,5,12,4,11,5,6,5,0,11,14,8,8,12,4,6,8,5,6,5,4,3,10,6,12,7,9,0,7,10,4,10,10,7,6,4,6,10,11,9,11,5,10,10,3,5,,6,23,10,6,13,7,9,4,8,6,4,10,16,20,8,24,8,8,8,4,8,13,6,10,14,8,,21,12,18,30,6,8,10,10,24,10,5,4,3,3,7,23,6,4,10,3,0,3,11,4,0,8,0,13,6,4,6,10,6,7,0,12,7,5,5,7,11,13,38,8,7,11,0,7,5,15,6,11,22,5,4,6.0,6,5,7,13,6,8,13,11,9,2,2,2,10,5,0,9,10,5,0,10,6,7,5,4,9,11,9,9,4,10,33,13,0,7,6,28,6,11,13,8,19,6,7,10,10,4,37,15,7,14,9,6,27,6,26,6,4,21,18,34,12,27,9,6
2020-11-01 22:00:00,0.0,8,15,0,9,8,0,12,12,15,15,7,4,11,18,8,11,11,8,4,5,13,14,2,8,14,4,3,7,5,4,8,2,5,9,10,6,8,0,5,5,7,5,0,11,10,15,8,14,5,5,8,5,6,5,12,2,6,6,13,7,2,0,8,6,4,6,9,9,6,5,9,6,10,9,10,4,11,10,3,7,,5,20,11,6,18,20,8,4,7,7,4,11,14,20,8,29,7,11,9,4,10,14,7,9,13,9,,22,13,17,25,7,9,13,14,25,8,5,4,5,4,5,21,7,6,13,5,0,6,13,4,23,8,0,14,12,7,0,10,7,10,0,13,7,1,5,9,16,15,14,9,7,13,7,7,5,12,7,10,20,7,3,6.0,7,4,7,12,5,12,13,7,5,6,2,5,12,1,0,10,15,5,0,13,7,19,5,6,17,13,10,5,4,11,27,16,0,7,6,26,7,11,9,9,0,9,7,8,11,5,38,8,8,15,10,8,28,7,19,11,4,20,19,19,13,28,9,5
2020-11-01 23:00:00,0.0,8,16,3,2,6,0,14,12,12,18,6,4,14,19,6,9,11,9,5,11,16,10,6,10,17,4,6,7,7,4,7,9,6,8,13,7,10,6,7,7,10,6,0,12,11,0,10,16,6,6,5,7,7,5,10,4,8,6,13,8,15,0,9,0,5,0,8,9,6,4,8,13,6,14,12,4,11,3,3,4,,8,20,10,7,19,19,11,5,8,8,6,13,10,18,8,27,8,10,10,4,9,13,10,8,12,11,,21,11,19,18,7,6,7,9,23,14,4,4,3,4,11,10,6,4,11,6,2,7,12,4,0,8,0,15,12,4,0,11,15,8,0,14,7,6,6,10,27,18,16,9,10,11,21,8,5,12,6,10,19,7,3,6.0,8,2,8,10,9,4,14,6,9,6,9,6,7,0,0,9,15,5,0,11,7,8,5,7,7,11,9,0,4,6,24,16,13,7,6,28,8,6,11,9,25,10,15,8,9,5,31,4,7,14,7,7,30,8,23,3,5,17,14,32,22,24,8,5
2020-11-02 00:00:00,0.0,9,15,3,4,10,0,10,13,9,11,6,4,7,17,6,8,12,7,5,13,21,7,9,10,18,3,5,11,9,5,10,6,3,8,16,7,14,12,35,11,9,11,0,11,10,0,12,17,6,6,10,7,7,6,14,3,10,7,14,9,0,0,8,10,4,6,11,9,7,3,6,6,9,15,13,4,12,0,4,8,,6,16,12,5,22,12,11,5,11,7,5,10,9,18,9,23,8,5,11,5,9,13,11,9,10,9,,21,13,10,18,5,7,9,13,20,9,4,4,5,5,3,17,6,5,13,7,5,8,12,4,0,8,0,14,11,3,13,10,10,7,0,11,7,5,5,8,17,22,22,9,6,11,17,10,6,10,6,11,18,7,4,6.0,6,6,8,10,8,5,15,10,6,17,6,5,6,4,0,10,17,4,0,14,7,10,6,6,7,12,11,10,4,7,35,21,0,7,6,26,9,11,11,12,17,11,7,8,9,5,31,11,9,14,9,8,31,9,13,6,5,18,14,29,16,32,10,6
2020-11-02 01:00:00,0.0,11,15,3,0,9,0,9,13,6,11,6,4,9,15,6,7,14,7,4,10,23,9,4,10,10,4,2,8,6,4,8,7,4,10,12,7,14,5,15,5,7,6,0,15,17,0,9,15,6,5,7,8,7,6,10,2,11,7,12,10,0,0,3,6,5,0,4,8,7,4,7,5,12,25,11,4,16,6,4,9,,6,21,15,0,29,0,9,5,12,6,5,16,10,19,9,24,8,12,10,5,8,12,9,8,9,11,,21,13,16,25,6,6,27,14,26,0,7,6,7,4,6,26,6,8,16,5,0,6,15,4,0,9,0,15,10,5,0,13,9,9,0,15,8,8,5,11,12,25,15,11,8,9,0,12,5,19,6,10,17,7,4,7.0,7,3,9,9,6,12,18,9,11,7,3,1,5,0,0,9,16,5,0,6,6,20,5,5,11,19,9,5,5,7,24,15,0,7,6,29,9,9,15,11,16,11,6,10,11,5,14,8,8,13,8,8,32,9,17,10,5,17,29,25,9,17,7,5
2020-11-02 02:00:00,0.0,9,15,4,5,6,15,10,14,10,17,6,3,7,14,8,7,13,5,5,10,21,15,6,9,10,4,2,9,6,2,11,12,5,13,14,8,10,11,8,6,6,6,10,10,0,13,9,20,8,6,8,6,5,6,11,3,10,7,12,7,0,0,7,7,7,0,7,10,6,4,4,12,10,22,8,4,12,0,4,2,,6,20,12,3,21,0,10,4,10,6,5,12,13,18,10,29,8,0,7,5,9,13,14,8,8,8,,21,14,14,24,10,6,21,2,17,17,2,4,4,8,3,23,5,7,14,6,0,9,11,7,5,9,22,7,10,10,0,15,4,7,0,13,7,5,5,9,28,24,19,10,7,9,4,5,5,16,8,11,16,6,4,7.0,8,3,6,8,5,7,14,10,8,9,0,5,11,0,0,10,24,5,13,16,5,9,6,2,17,16,11,7,5,9,24,15,0,6,6,22,8,11,13,10,37,13,7,8,10,5,43,10,9,10,10,10,34,8,14,6,5,18,12,38,22,16,9,6
2020-11-02 03:00:00,5.0,14,16,6,0,11,0,19,12,8,13,6,3,9,16,9,8,10,5,4,10,15,8,5,9,8,5,4,9,6,3,17,13,17,12,10,8,15,0,0,4,6,7,15,11,8,0,11,20,3,5,7,4,4,5,4,4,11,8,12,9,21,0,8,9,6,0,9,8,4,3,3,9,8,15,7,4,13,0,3,9,,8,23,12,5,9,43,8,5,10,6,3,11,14,19,10,29,7,22,7,5,9,14,7,12,9,8,,23,16,17,22,3,4,12,25,26,0,2,3,4,3,5,14,5,7,17,3,2,10,27,3,0,9,9,6,8,6,0,15,6,7,0,15,6,4,5,10,38,18,36,9,6,8,11,8,5,16,6,12,14,4,4,5.0,7,3,6,8,5,0,19,4,7,14,0,5,5,0,0,12,27,4,8,15,5,10,4,3,11,14,11,4,6,9,24,12,0,7,5,28,7,13,9,11,34,8,0,9,12,4,18,2,6,9,10,11,34,9,17,7,5,18,30,13,42,13,9,4
2020-11-02 04:00:00,3.0,11,15,6,0,6,0,21,13,7,11,6,4,6,17,7,8,9,5,3,11,16,13,4,8,12,3,6,10,8,3,9,7,14,7,7,8,18,7,9,5,7,7,0,7,4,7,11,16,4,5,2,5,4,4,17,3,10,8,12,8,0,60,5,14,6,0,41,14,4,3,16,16,10,36,7,4,11,10,3,4,,8,21,10,12,17,0,7,5,9,6,3,6,14,18,9,27,8,6,8,4,9,14,10,9,9,8,,21,16,15,15,4,6,16,9,33,7,3,3,4,3,5,11,6,5,14,4,0,9,27,4,3,9,0,7,10,6,0,14,6,6,0,12,6,5,6,11,6,15,32,9,5,7,20,7,4,12,8,11,15,4,5,7.0,7,3,6,8,6,0,17,0,4,6,0,10,3,0,28,11,14,4,3,6,5,4,3,3,12,13,12,8,5,10,24,9,0,6,6,22,8,14,8,10,30,8,7,7,8,5,40,16,7,9,9,11,34,9,16,8,5,18,8,29,19,15,9,8
2020-11-02 05:00:00,4.0,4,16,6,3,10,0,14,13,8,12,6,4,7,16,6,8,3,7,3,8,13,4,3,6,0,3,6,10,7,5,8,7,7,10,7,8,18,8,5,6,7,7,3,9,9,7,9,9,3,5,3,5,4,5,9,5,9,7,12,8,4,26,6,3,6,0,10,7,5,3,0,21,9,9,6,5,10,16,3,0,,3,23,11,0,18,100,10,6,10,6,4,12,13,18,8,28,7,13,7,4,8,14,6,10,9,8,,21,12,18,16,4,7,11,12,28,8,3,6,4,3,4,14,6,5,16,3,3,5,33,4,0,9,0,11,6,6,0,11,8,5,0,12,5,5,8,8,23,13,27,11,5,8,0,6,5,12,9,12,15,4,4,6.0,7,1,6,9,6,0,14,11,2,9,0,10,8,7,0,7,19,4,0,11,5,6,4,5,16,9,10,6,4,10,25,10,0,8,6,29,7,15,8,11,25,8,0,7,10,4,25,19,8,11,8,10,36,8,16,3,5,22,0,54,0,14,9,7
2020-11-02 06:00:00,4.0,5,14,6,5,9,0,9,13,8,0,6,4,4,21,6,8,4,6,3,8,12,6,6,7,0,4,4,9,7,4,6,15,23,8,11,8,12,3,7,5,5,6,7,6,8,12,10,10,3,5,4,5,4,6,9,0,9,7,12,9,16,18,5,6,6,0,5,7,5,2,10,9,7,7,9,4,12,4,2,0,,5,18,11,5,13,0,0,4,9,5,4,12,12,17,7,27,7,6,6,3,8,12,6,7,9,7,,20,12,14,16,3,8,12,13,31,11,3,5,5,2,3,16,6,4,13,4,5,6,19,4,1,8,0,12,10,5,0,10,5,7,0,13,6,4,7,8,22,14,32,11,6,8,15,9,5,13,9,11,14,4,4,6.0,6,2,5,9,5,0,11,0,11,0,0,0,8,2,5,7,15,4,2,10,4,7,4,3,10,11,8,3,4,10,23,0,0,8,6,23,6,15,7,11,11,7,7,11,10,4,47,0,8,10,8,7,32,7,17,4,5,21,17,16,25,22,8,7
2020-11-02 07:00:00,2.0,6,16,7,5,7,0,5,13,11,8,7,3,8,5,6,8,9,6,3,4,9,0,8,9,0,3,4,10,7,4,4,8,6,9,9,7,9,1,6,6,5,6,5,9,9,15,7,8,3,7,0,4,5,7,9,8,7,7,12,7,18,26,6,11,4,0,7,10,4,2,0,9,8,16,6,4,11,10,2,10,,2,26,12,9,22,0,7,4,9,5,4,11,12,17,8,27,7,9,6,3,8,12,7,6,10,7,,20,13,14,22,4,8,5,13,29,10,5,3,4,4,4,13,5,5,11,3,8,8,18,5,7,8,0,10,9,4,0,10,8,6,100,13,5,11,7,7,10,15,10,11,5,9,20,8,5,21,6,11,15,4,3,5.0,7,2,5,10,4,0,10,8,13,16,0,4,6,2,0,7,13,4,2,12,4,0,3,3,16,10,7,8,4,9,26,28,0,6,5,26,6,10,8,12,30,5,0,8,9,4,30,0,8,10,7,7,30,10,18,0,4,19,0,0,9,19,9,6
2020-11-02 08:00:00,2.0,7,14,7,3,7,0,4,11,9,16,8,3,6,19,6,8,12,6,3,6,8,11,3,8,0,4,4,7,8,3,4,5,7,10,8,7,5,5,11,5,6,5,4,10,8,18,9,11,3,6,5,4,5,6,9,8,9,8,11,8,4,13,5,9,6,0,11,10,4,2,6,18,6,12,8,3,10,4,2,7,,2,28,7,3,14,11,12,5,8,6,3,6,12,16,10,25,7,7,5,3,8,12,7,6,9,7,,21,11,18,19,3,7,9,12,31,8,4,3,3,3,2,15,6,6,7,3,0,3,7,4,1,8,13,12,8,5,0,9,7,6,0,13,4,12,8,15,28,14,18,12,6,8,10,6,5,24,3,9,15,4,3,5.0,6,3,4,10,5,25,11,7,0,0,0,0,6,2,0,7,12,4,5,6,5,36,3,3,10,11,7,8,4,10,21,17,0,6,4,26,6,17,9,11,7,8,11,6,8,4,36,12,8,10,8,6,28,12,18,6,4,17,0,0,6,12,7,6
2020-11-02 09:00:00,1.0,6,13,8,4,9,0,11,10,9,4,8,2,6,15,7,8,10,6,3,13,12,16,4,5,17,3,5,7,7,3,6,2,4,5,9,7,0,3,3,4,5,5,9,9,10,0,7,9,3,6,6,4,4,6,7,4,11,6,12,7,11,54,4,6,6,0,4,9,4,2,12,28,6,13,7,3,11,6,2,3,,3,19,13,4,12,9,18,5,6,6,3,6,13,16,11,27,5,7,5,3,11,12,6,6,8,7,,21,12,20,18,3,7,4,13,25,14,4,2,3,3,5,12,7,6,8,3,0,5,11,4,1,8,25,10,9,3,0,9,6,7,0,13,4,13,8,3,14,13,20,11,7,8,0,7,6,15,6,10,15,4,3,6.0,7,3,4,10,4,0,13,10,10,19,0,7,12,3,0,8,12,4,2,9,5,29,3,3,15,11,7,6,3,10,28,15,13,5,4,27,6,13,9,11,23,8,6,9,8,4,20,24,8,10,9,5,27,8,19,9,4,11,0,45,25,19,8,7
2020-11-02 10:00:00,2.0,6,15,0,2,9,0,6,10,8,8,10,3,7,22,6,8,12,6,3,20,12,12,5,8,13,3,4,7,9,4,4,11,3,8,11,8,7,6,10,5,6,6,2,9,6,36,9,9,3,7,7,4,4,5,5,3,9,6,12,7,8,11,4,10,8,15,6,15,4,2,9,12,8,13,8,3,12,5,2,4,,6,23,13,3,15,13,5,7,6,6,3,8,13,15,11,27,5,10,6,3,6,13,6,6,9,8,,21,11,18,17,4,7,13,14,24,6,3,2,6,3,4,22,7,5,5,3,0,4,10,5,1,8,9,11,10,5,0,9,8,6,0,13,4,10,8,9,24,14,12,10,8,8,19,7,5,19,6,9,15,3,2,5.0,7,2,5,10,6,9,11,10,10,10,0,2,11,1,6,8,11,4,3,10,5,31,3,3,20,11,8,9,3,10,24,22,0,5,4,26,7,18,10,11,26,8,7,11,7,4,38,11,8,11,9,5,28,8,19,13,4,12,6,44,9,19,7,6
2020-11-02 11:00:00,3.0,6,16,16,3,9,14,10,9,8,17,10,3,6,15,6,8,14,6,3,14,12,10,3,11,8,3,6,9,6,3,4,7,2,6,8,9,19,5,11,6,6,8,5,10,10,0,9,10,4,9,4,5,5,6,6,4,10,8,12,7,5,11,5,6,6,0,7,9,3,2,5,13,11,17,8,3,12,6,2,11,,5,24,12,2,15,11,8,7,10,7,3,6,13,16,11,27,5,7,6,3,11,14,5,8,10,8,,21,11,17,17,3,7,13,10,28,8,4,3,6,2,4,15,7,6,9,4,0,5,10,5,1,8,9,9,7,5,0,9,9,7,0,13,4,9,9,9,15,15,15,11,6,8,7,7,5,20,5,10,18,3,2,6.0,7,2,4,9,6,0,12,10,8,12,3,7,8,3,0,7,13,4,3,14,6,10,3,3,10,9,8,9,3,11,27,13,5,6,5,27,8,17,10,11,22,10,10,11,7,4,38,15,9,11,9,5,30,9,18,0,3,11,39,38,11,18,10,7
2020-11-02 12:00:00,3.0,5,15,9,6,9,0,12,9,9,12,11,3,6,13,7,9,12,6,4,15,12,5,6,11,0,3,6,8,9,4,4,17,3,11,9,9,14,5,7,4,6,9,0,11,12,0,10,10,3,9,7,5,4,5,11,4,10,8,11,12,14,9,4,5,6,0,10,15,4,3,4,17,8,14,7,3,13,2,2,7,,4,22,16,5,13,17,15,6,10,6,3,8,15,16,10,24,5,6,6,3,10,15,4,8,12,8,,21,12,19,25,4,8,7,12,22,7,4,3,5,3,3,18,9,8,10,2,4,3,15,4,4,9,9,10,8,4,0,10,7,7,0,16,4,24,10,13,21,15,30,11,7,9,4,7,5,17,5,9,18,4,2,6.0,6,3,5,9,6,14,14,3,10,5,0,5,0,3,0,6,13,4,0,11,6,13,3,3,8,8,8,7,3,11,32,19,6,6,4,25,7,10,10,12,29,7,0,8,7,4,26,4,8,11,9,5,33,10,20,8,3,16,20,37,20,23,8,7
2020-11-02 13:00:00,2.0,6,14,12,7,9,0,11,9,12,11,12,3,7,14,6,9,11,6,3,16,12,5,4,12,8,3,5,9,11,4,6,6,2,9,12,8,13,11,8,4,7,9,6,11,10,0,11,11,4,9,9,5,4,5,11,2,9,9,12,11,15,38,5,10,6,0,9,7,4,2,6,0,5,14,8,3,13,8,2,7,,5,30,16,3,9,14,10,6,13,9,3,8,14,17,10,29,6,7,7,3,8,22,4,8,12,9,,28,11,22,19,5,9,13,13,29,9,4,3,5,3,4,16,9,8,7,3,0,4,13,6,4,13,0,9,11,4,0,11,6,8,0,14,4,8,11,14,14,16,11,8,8,9,8,7,5,17,5,9,20,4,4,5.0,7,3,5,11,6,9,13,5,7,8,2,6,0,2,9,8,17,4,5,10,10,5,3,3,17,11,9,9,4,12,31,10,6,6,4,32,9,15,11,13,41,10,20,9,8,5,31,15,8,11,9,6,33,11,18,8,3,19,15,41,0,22,9,7
2020-11-02 14:00:00,2.0,7,16,13,4,8,9,8,8,10,13,12,3,6,17,6,8,10,7,3,9,13,10,8,11,14,3,7,9,9,4,8,12,5,11,10,8,15,3,8,4,9,8,6,11,10,0,10,11,4,8,9,5,4,4,8,4,10,8,12,11,6,11,6,5,6,34,11,4,5,2,4,24,7,16,7,3,13,6,2,7,,5,16,13,3,17,12,8,7,10,9,3,6,13,19,11,25,6,7,7,3,9,20,6,8,12,8,,31,10,19,20,4,8,8,19,26,10,4,3,9,3,4,19,10,7,10,3,0,5,11,6,1,12,18,11,10,5,0,10,8,9,0,13,4,16,12,12,25,16,24,8,7,10,9,7,5,11,6,8,22,4,3,5.0,7,4,5,11,8,9,14,12,7,10,0,5,0,2,0,8,13,4,2,10,9,12,3,4,0,13,10,12,5,11,29,14,0,5,4,24,9,15,10,12,37,9,0,7,8,5,29,7,8,11,9,5,32,8,22,15,3,22,11,25,9,21,10,8
2020-11-02 15:00:00,3.0,7,17,13,5,8,9,11,10,12,11,13,3,7,12,6,9,9,7,3,12,12,11,6,11,2,4,6,9,11,4,9,10,3,13,10,8,14,6,11,4,10,7,6,10,14,0,9,11,4,7,8,5,5,4,15,3,10,8,12,11,19,0,6,12,7,9,8,14,5,2,7,19,10,13,8,4,14,11,3,8,,5,21,12,4,17,8,10,6,11,9,4,8,14,22,12,26,5,7,8,3,8,15,5,8,11,9,,27,12,21,27,5,9,10,14,25,8,5,3,9,4,5,19,10,6,10,3,0,4,11,7,7,11,0,9,9,5,0,10,7,9,0,14,4,0,12,12,21,16,10,9,7,10,21,8,5,23,7,8,24,5,2,5.0,6,4,5,11,7,5,13,6,8,6,0,3,0,1,2,9,16,4,2,15,8,17,4,4,0,13,11,10,3,11,24,19,11,6,4,28,9,18,10,13,34,7,0,8,9,5,38,10,9,12,9,5,33,9,22,38,3,25,25,45,11,21,8,8
2020-11-02 16:00:00,3.0,5,16,7,5,9,0,13,11,13,10,14,4,8,16,7,11,12,7,3,11,12,9,8,10,11,4,7,10,9,4,7,2,4,14,9,8,12,5,12,6,11,7,3,8,9,0,9,14,4,7,11,5,5,7,12,5,8,8,14,8,12,28,8,8,8,0,4,16,5,2,4,11,9,15,9,4,14,10,3,6,,5,9,12,3,14,8,11,6,10,9,4,7,14,21,12,28,6,8,8,3,9,15,5,9,13,10,,26,12,22,21,5,8,11,20,22,7,6,4,7,4,6,23,11,6,10,4,0,4,12,7,3,11,0,11,9,5,0,12,8,9,0,15,5,0,12,12,26,18,0,11,9,11,0,8,5,18,6,8,25,4,2,5.0,8,5,5,12,6,4,13,9,8,10,4,7,12,3,0,10,14,5,6,12,8,14,4,4,29,12,12,10,3,13,28,17,0,7,5,32,9,16,10,12,19,11,0,9,9,5,32,5,8,12,10,5,33,10,22,0,3,26,24,33,2,22,9,9
2020-11-02 17:00:00,5.0,7,16,0,5,8,6,14,9,11,12,15,5,8,13,10,11,9,8,4,13,12,13,7,20,11,5,9,13,15,7,7,14,4,14,10,8,8,7,6,7,10,11,12,10,13,10,9,11,5,8,9,6,5,8,12,3,8,8,14,9,7,0,8,11,8,0,9,14,6,3,8,11,8,20,10,5,15,7,4,4,,5,30,13,6,16,17,10,4,8,9,5,9,16,25,13,31,7,8,9,3,8,17,5,11,14,11,,27,13,24,28,5,13,11,17,27,10,6,5,8,4,7,24,10,9,12,4,50,6,12,7,7,11,0,13,7,8,14,11,10,9,0,14,7,17,13,10,18,16,0,12,10,11,0,10,5,3,5,9,30,5,3,6.0,8,5,8,13,7,17,15,6,7,7,0,6,10,4,0,12,12,5,5,15,8,13,4,4,22,15,13,11,3,12,27,20,4,9,6,29,10,18,11,13,56,9,12,8,10,5,39,13,10,14,11,7,33,8,24,0,4,27,16,34,14,26,10,12
